dateFinal,timeFinal,Temperature,Humidity,CO2,TVOC,PM1
14/12/2022,05:47:38,33.81,58.36,629,34,4
14/12/2022,05:47:44,33.82,58.36,600,30,4
14/12/2022,05:47:50,33.81,58.33,629,34,4
14/12/2022,05:47:56,33.82,58.32,615,32,4
14/12/2022,05:48:02,33.81,58.31,615,32,4
14/12/2022,05:48:08,33.8,58.31,643,37,4
14/12/2022,05:48:15,33.81,58.28,623,33,3
14/12/2022,05:48:22,33.81,58.26,623,33,3
14/12/2022,05:48:28,33.81,58.25,623,33,3
14/12/2022,05:48:34,33.82,58.24,618,33,4
14/12/2022,05:48:40,33.82,58.25,618,33,4
14/12/2022,05:48:46,33.82,58.24,640,36,4
14/12/2022,05:48:52,33.81,58.25,626,34,4
14/12/2022,05:48:58,33.83,58.22,626,34,4
14/12/2022,05:49:04,33.82,58.23,626,34,4
14/12/2022,05:49:09,33.83,58.22,626,34,4
14/12/2022,05:49:15,33.82,58.22,650,38,4
14/12/2022,05:49:22,33.82,58.2,633,35,4
14/12/2022,05:49:28,33.81,58.22,626,34,4
14/12/2022,05:49:34,33.83,58.23,618,33,4
14/12/2022,05:49:40,33.83,58.22,618,33,4
14/12/2022,05:49:46,33.82,58.22,618,33,4
14/12/2022,05:49:52,33.83,58.22,618,33,4
14/12/2022,05:49:57,33.82,58.23,618,33,4
14/12/2022,05:50:03,33.84,58.22,618,33,4
14/12/2022,05:50:09,33.82,58.25,612,32,5
14/12/2022,05:50:16,33.82,58.24,626,34,4
14/12/2022,05:50:21,33.83,58.24,612,32,4
14/12/2022,05:50:27,33.83,58.25,603,30,4
14/12/2022,05:50:33,33.82,58.24,603,30,4
14/12/2022,05:50:39,33.83,58.24,603,30,4
14/12/2022,05:50:44,33.84,58.24,603,30,4
14/12/2022,05:50:51,33.83,58.24,603,30,4
14/12/2022,05:50:56,33.83,58.25,603,30,4
14/12/2022,05:51:04,33.82,58.24,640,36,4
14/12/2022,05:51:10,33.82,58.27,612,32,4
14/12/2022,05:51:16,33.84,58.27,612,32,4
14/12/2022,05:51:22,33.82,58.27,618,33,4
14/12/2022,05:51:28,33.83,58.25,618,33,4
14/12/2022,05:51:35,33.81,58.25,618,33,5
14/12/2022,05:51:40,33.83,58.24,653,38,5
14/12/2022,05:51:46,33.83,58.24,626,34,5
14/12/2022,05:51:52,33.83,58.24,640,36,4
14/12/2022,05:51:57,33.83,58.24,633,35,4
14/12/2022,05:52:04,33.83,58.24,633,35,4
14/12/2022,05:52:10,33.83,58.24,640,36,4
14/12/2022,05:52:16,33.83,58.24,640,36,4
14/12/2022,05:52:22,33.85,58.24,660,39,4
14/12/2022,05:52:28,33.83,58.23,650,38,4
14/12/2022,05:52:34,33.84,58.22,650,38,4
14/12/2022,05:52:40,33.84,58.21,690,44,4
14/12/2022,05:52:46,33.84,58.23,660,39,4
14/12/2022,05:52:54,33.83,58.22,660,39,4
14/12/2022,05:53:02,33.84,58.2,682,42,4
14/12/2022,05:53:08,33.82,58.19,682,42,4
14/12/2022,05:53:14,33.83,58.19,690,44,4
14/12/2022,05:53:19,33.85,58.2,699,45,5
14/12/2022,05:53:27,33.83,58.16,708,46,5
14/12/2022,05:53:32,33.83,58.2,715,47,4
14/12/2022,05:53:38,33.86,58.15,715,47,5
14/12/2022,05:53:44,33.85,58.16,726,49,5
14/12/2022,05:53:50,33.85,58.15,726,49,4
14/12/2022,05:53:56,33.86,58.14,733,50,4
14/12/2022,05:54:02,33.86,58.14,733,50,4
14/12/2022,05:54:08,33.86,58.13,733,50,4
14/12/2022,05:54:14,33.85,58.12,770,56,4
14/12/2022,05:54:22,33.89,58.1,744,52,4
14/12/2022,05:54:28,33.86,58.09,761,54,4
14/12/2022,05:54:34,33.86,58.1,742,52,4
14/12/2022,05:54:41,33.89,58.08,749,53,4
14/12/2022,05:54:47,33.89,58.06,759,54,4
14/12/2022,05:54:53,33.88,58.07,759,54,3
14/12/2022,05:54:59,33.85,58.08,795,60,4
14/12/2022,05:55:05,33.88,58.06,768,56,4
14/12/2022,05:55:11,33.89,58.05,768,56,4
14/12/2022,05:55:17,33.89,58.06,768,56,4
14/12/2022,05:55:23,33.86,58.02,768,56,4
14/12/2022,05:55:29,33.86,58.02,778,57,4
14/12/2022,05:55:36,33.86,58.02,815,63,4
14/12/2022,05:55:42,33.88,58.01,785,58,4
14/12/2022,05:55:48,33.89,58.02,795,60,4
14/12/2022,05:55:54,33.88,57.98,815,63,4
14/12/2022,05:56:00,33.86,58,804,61,4
14/12/2022,05:56:05,33.86,57.98,834,66,4
14/12/2022,05:56:11,33.89,57.98,804,61,4
14/12/2022,05:56:17,33.89,57.97,804,61,4
14/12/2022,05:56:23,33.89,57.98,804,61,4
14/12/2022,05:56:28,33.89,57.96,815,63,4
14/12/2022,05:56:34,33.89,57.97,825,64,4
14/12/2022,05:56:40,33.88,57.94,844,67,4
14/12/2022,05:56:46,33.89,57.94,815,63,4
14/12/2022,05:56:53,33.9,57.94,825,64,4
14/12/2022,05:57:00,33.89,57.91,825,64,4
14/12/2022,05:57:06,33.89,57.89,834,66,4
14/12/2022,05:57:12,33.88,57.89,844,67,5
14/12/2022,05:57:17,33.89,57.88,844,67,4
14/12/2022,05:57:23,33.89,57.9,844,67,4
14/12/2022,05:57:29,33.88,57.88,853,69,4
14/12/2022,05:57:35,33.9,57.86,887,74,4
14/12/2022,05:57:42,33.9,57.85,853,69,4
14/12/2022,05:57:47,33.89,57.84,853,69,5
14/12/2022,05:57:53,33.89,57.85,853,69,5
14/12/2022,05:57:59,33.91,57.85,853,69,5
14/12/2022,05:58:04,33.88,57.83,853,69,4
14/12/2022,05:58:10,33.9,57.81,853,69,4
14/12/2022,05:58:17,33.9,57.81,853,69,4
14/12/2022,05:58:23,33.9,57.82,865,70,4
14/12/2022,05:58:29,33.91,57.83,865,70,4
14/12/2022,05:58:37,33.91,57.81,865,70,4
14/12/2022,05:58:43,33.9,57.82,865,70,4
14/12/2022,05:58:50,33.9,57.8,907,77,4
14/12/2022,05:58:56,33.9,57.8,874,72,4
14/12/2022,05:59:02,33.89,57.79,865,70,4
14/12/2022,05:59:08,33.92,57.8,874,72,4
14/12/2022,05:59:13,33.89,57.77,874,72,4
14/12/2022,05:59:19,33.89,57.79,874,72,4
14/12/2022,05:59:25,33.88,57.78,874,72,4
14/12/2022,05:59:31,33.91,57.75,874,72,4
14/12/2022,05:59:37,33.9,57.76,874,72,4
14/12/2022,05:59:44,33.9,57.75,887,74,4
14/12/2022,05:59:50,33.9,57.76,887,74,4
14/12/2022,05:59:57,33.9,57.72,918,78,4
14/12/2022,06:00:03,33.89,57.72,887,74,4
14/12/2022,06:00:10,33.89,57.72,887,74,4
14/12/2022,06:00:15,33.88,57.72,887,74,4
14/12/2022,06:00:21,33.91,57.72,897,75,4
14/12/2022,06:00:27,33.88,57.7,897,75,4
14/12/2022,06:00:33,33.89,57.72,895,75,4
14/12/2022,06:00:40,33.89,57.7,905,76,5
14/12/2022,06:00:46,33.91,57.72,905,76,5
14/12/2022,06:00:52,33.89,57.72,905,76,5
14/12/2022,06:00:58,33.9,57.72,905,76,4
14/12/2022,06:01:04,33.89,57.7,905,76,4
14/12/2022,06:01:10,33.91,57.72,905,76,4
14/12/2022,06:01:16,33.91,57.69,905,76,4
14/12/2022,06:01:21,33.9,57.69,905,76,4
14/12/2022,06:01:27,33.9,57.71,905,76,4
14/12/2022,06:01:34,33.89,57.69,905,76,3
14/12/2022,06:01:40,33.86,57.71,915,78,4
14/12/2022,06:01:46,33.9,57.7,905,76,4
14/12/2022,06:01:52,33.92,57.7,915,78,4
14/12/2022,06:01:58,33.89,57.69,915,78,4
14/12/2022,06:02:04,33.9,57.68,905,76,4
14/12/2022,06:02:11,33.89,57.68,951,83,4
14/12/2022,06:02:17,33.89,57.67,915,78,4
14/12/2022,06:02:23,33.88,57.68,915,78,4
14/12/2022,06:02:29,33.89,57.66,915,78,4
14/12/2022,06:02:35,33.91,57.68,915,78,4
14/12/2022,06:02:40,33.89,57.64,970,86,4
14/12/2022,06:02:47,33.9,57.66,915,78,4
14/12/2022,06:02:52,33.9,57.62,915,78,4
14/12/2022,06:02:59,33.9,57.64,915,78,4
14/12/2022,06:03:05,33.89,57.65,915,78,4
14/12/2022,06:03:11,33.9,57.61,915,78,4
14/12/2022,06:03:17,33.89,57.62,951,83,5
14/12/2022,06:03:23,33.9,57.64,915,78,5
14/12/2022,06:03:29,33.89,57.61,970,86,5
14/12/2022,06:03:35,33.92,57.61,927,80,5
14/12/2022,06:03:43,33.9,57.62,927,80,4
14/12/2022,06:03:49,33.9,57.64,915,78,5
14/12/2022,06:03:54,33.92,57.61,927,80,5
14/12/2022,06:04:01,33.92,57.61,927,80,4
14/12/2022,06:04:07,33.89,57.58,927,80,4
14/12/2022,06:04:13,33.91,57.59,927,80,4
14/12/2022,06:04:19,33.91,57.6,927,80,4
14/12/2022,06:04:26,33.9,57.58,927,80,4
14/12/2022,06:04:32,33.91,57.58,927,80,4
14/12/2022,06:04:38,33.9,57.6,927,80,4
14/12/2022,06:04:44,33.91,57.58,970,86,4
14/12/2022,06:04:49,33.9,57.55,915,78,4
14/12/2022,06:04:56,33.9,57.58,927,80,4
14/12/2022,06:05:02,33.92,57.56,927,80,4
14/12/2022,06:05:09,33.89,57.54,927,80,4
14/12/2022,06:05:14,33.92,57.56,915,78,5
14/12/2022,06:05:20,33.9,57.54,927,80,5
14/12/2022,06:05:26,33.89,57.54,927,80,5
14/12/2022,06:05:32,33.9,57.54,927,80,5
14/12/2022,06:05:38,33.89,57.53,927,80,5
14/12/2022,06:05:44,33.9,57.51,970,86,5
14/12/2022,06:05:50,33.89,57.53,940,82,5
14/12/2022,06:05:55,33.89,57.52,992,90,5
14/12/2022,06:06:02,33.93,57.5,992,90,5
14/12/2022,06:06:08,33.92,57.5,940,82,5
14/12/2022,06:06:14,33.91,57.51,992,90,4
14/12/2022,06:06:20,33.9,57.5,951,83,4
14/12/2022,06:06:26,33.89,57.5,970,86,4
14/12/2022,06:06:31,33.89,57.49,1012,93,4
14/12/2022,06:06:37,33.91,57.49,964,85,4
14/12/2022,06:06:44,33.91,57.47,964,85,4
14/12/2022,06:06:50,33.9,57.46,975,87,4
14/12/2022,06:06:55,33.92,57.44,975,87,4
14/12/2022,06:07:02,33.89,57.41,1029,95,5
14/12/2022,06:07:08,33.9,57.43,987,89,4
14/12/2022,06:07:14,33.89,57.41,987,89,5
14/12/2022,06:07:20,33.89,57.41,987,89,5
14/12/2022,06:07:25,33.9,57.39,997,90,5
14/12/2022,06:07:31,33.88,57.36,1041,97,5
14/12/2022,06:07:37,33.9,57.35,997,90,5
14/12/2022,06:07:42,33.9,57.34,1056,99,4
14/12/2022,06:07:48,33.89,57.32,1012,93,4
14/12/2022,06:07:54,33.89,57.32,997,90,4
14/12/2022,06:08:00,33.89,57.29,997,90,4
14/12/2022,06:08:06,33.9,57.32,997,90,4
14/12/2022,06:08:13,33.91,57.29,997,90,4
14/12/2022,06:08:19,33.89,57.3,997,90,4
14/12/2022,06:08:24,33.91,57.28,1012,93,4
14/12/2022,06:08:30,33.89,57.29,1029,95,4
14/12/2022,06:08:36,33.89,57.29,1012,93,5
14/12/2022,06:08:43,33.89,57.28,1062,100,5
14/12/2022,06:08:50,33.91,57.28,1056,99,5
14/12/2022,06:08:56,33.9,57.27,1029,95,5
14/12/2022,06:09:02,33.89,57.28,1029,95,5
14/12/2022,06:09:08,33.91,57.25,1062,100,5
14/12/2022,06:09:13,33.91,57.24,1012,93,5
14/12/2022,06:09:19,33.9,57.2,1012,93,5
14/12/2022,06:09:25,33.9,57.14,1053,99,5
14/12/2022,06:09:31,33.9,57.08,1086,104,4
14/12/2022,06:09:37,33.91,57.02,1053,99,4
14/12/2022,06:09:43,33.89,57.02,1060,100,5
14/12/2022,06:09:48,33.9,57,1053,99,4
14/12/2022,06:09:54,33.92,56.99,1060,100,4
14/12/2022,06:10:00,33.92,56.96,1053,99,4
14/12/2022,06:10:06,33.92,56.95,1053,99,4
14/12/2022,06:10:13,33.91,56.99,1053,99,4
14/12/2022,06:10:19,33.89,56.98,1053,99,5
14/12/2022,06:10:25,33.89,56.99,1060,100,5
14/12/2022,06:10:31,33.9,57,1099,106,5
14/12/2022,06:10:37,33.9,57.01,1060,100,5
14/12/2022,06:10:42,33.89,57.02,1074,102,4
14/12/2022,06:10:49,33.91,57,1118,109,5
14/12/2022,06:10:56,33.92,57.02,1074,102,5
14/12/2022,06:11:01,33.91,57.03,1074,102,5
14/12/2022,06:11:07,33.91,57.04,1074,102,5
14/12/2022,06:11:14,33.91,57.04,1086,104,5
14/12/2022,06:11:19,33.92,57.06,1086,104,5
14/12/2022,06:11:25,33.89,57.05,1086,104,5
14/12/2022,06:11:31,33.9,57.07,1086,104,5
14/12/2022,06:11:38,33.89,57.06,1086,104,5
14/12/2022,06:11:43,33.92,57.05,1086,104,5
14/12/2022,06:11:49,33.91,57.05,1074,102,5
14/12/2022,06:11:55,33.92,57.04,1086,104,5
14/12/2022,06:12:02,33.89,57.07,1074,102,4
14/12/2022,06:12:08,33.89,57.07,1118,109,5
14/12/2022,06:12:14,33.91,57.1,1074,102,5
14/12/2022,06:12:19,33.91,57.11,1074,102,5
14/12/2022,06:12:25,33.91,57.11,1071,102,5
14/12/2022,06:12:31,33.92,57.12,1071,102,5
14/12/2022,06:12:37,33.92,57.11,1113,108,5
14/12/2022,06:12:44,33.91,57.1,1071,102,5
14/12/2022,06:12:51,33.92,57.06,1071,102,4
14/12/2022,06:12:58,33.92,57.09,1056,99,4
14/12/2022,06:13:04,33.92,57.09,1056,99,5
14/12/2022,06:13:11,33.92,57.11,1095,105,5
14/12/2022,06:13:17,33.92,57.1,1050,99,4
14/12/2022,06:13:23,33.89,57.1,1035,96,4
14/12/2022,06:13:29,33.91,57.1,1083,104,4
14/12/2022,06:13:36,33.92,57.12,1035,96,4
14/12/2022,06:13:43,33.91,57.11,1035,96,5
14/12/2022,06:13:49,33.92,57.11,1050,99,5
14/12/2022,06:13:57,33.91,57.07,1050,99,4
14/12/2022,06:14:03,33.91,57.05,1095,105,4
14/12/2022,06:14:10,33.91,57.05,1095,105,4
14/12/2022,06:14:15,33.92,57.02,1050,99,4
14/12/2022,06:14:21,33.9,56.99,1056,99,4
14/12/2022,06:14:28,33.9,56.95,1056,99,4
14/12/2022,06:14:34,33.91,56.92,1083,104,5
14/12/2022,06:14:40,33.9,56.89,1128,110,5
14/12/2022,06:14:46,33.92,56.76,1159,115,5
14/12/2022,06:14:52,33.91,56.69,1195,121,5
14/12/2022,06:14:58,33.9,56.61,1242,128,5
14/12/2022,06:15:04,33.9,56.48,1242,128,5
14/12/2022,06:15:10,33.88,56.37,1259,130,5
14/12/2022,06:15:15,33.91,56.28,1281,134,5
14/12/2022,06:15:22,33.89,56.2,1281,134,5
14/12/2022,06:15:28,33.91,56.16,1255,130,5
14/12/2022,06:15:33,33.9,56.19,1191,120,5
14/12/2022,06:15:39,33.91,56.22,1171,117,5
14/12/2022,06:15:46,33.91,56.24,1156,115,5
14/12/2022,06:15:51,33.9,56.29,1156,115,5
14/12/2022,06:15:57,33.89,56.3,1140,112,5
14/12/2022,06:16:03,33.9,56.33,1140,112,5
14/12/2022,06:16:09,33.91,56.36,1140,112,5
14/12/2022,06:16:15,33.89,56.37,1125,110,5
14/12/2022,06:16:20,33.91,56.37,1171,117,5
14/12/2022,06:16:26,33.9,56.42,1125,110,5
14/12/2022,06:16:32,33.9,56.43,1156,115,4
14/12/2022,06:16:38,33.91,56.43,1125,110,4
14/12/2022,06:16:45,33.89,56.47,1125,110,4
14/12/2022,06:16:51,33.91,56.47,1191,120,4
14/12/2022,06:16:57,33.89,56.48,1140,112,5
14/12/2022,06:17:03,33.9,56.51,1140,112,5
14/12/2022,06:17:09,33.91,56.51,1140,112,5
14/12/2022,06:17:15,33.89,56.52,1140,112,5
14/12/2022,06:17:21,33.91,56.52,1156,115,4
14/12/2022,06:17:27,33.89,56.5,1156,115,4
14/12/2022,06:17:34,33.89,56.51,1156,115,4
14/12/2022,06:17:39,33.86,56.52,1191,120,4
14/12/2022,06:17:46,33.88,56.54,1156,115,5
14/12/2022,06:17:52,33.9,56.51,1156,115,5
14/12/2022,06:17:57,33.9,56.52,1207,122,5
14/12/2022,06:18:03,33.88,56.54,1156,115,5
14/12/2022,06:18:09,33.89,56.52,1191,120,5
14/12/2022,06:18:15,33.89,56.55,1156,115,5
14/12/2022,06:18:21,33.86,56.54,1156,115,5
14/12/2022,06:18:27,33.9,56.54,1153,114,5
14/12/2022,06:18:33,33.89,56.54,1153,114,5
14/12/2022,06:18:40,33.89,56.52,1204,122,5
14/12/2022,06:18:47,33.89,56.52,1188,120,5
14/12/2022,06:18:53,33.86,56.46,1188,120,5
14/12/2022,06:18:59,33.88,56.42,1204,122,5
14/12/2022,06:19:07,33.89,56.37,1204,122,5
14/12/2022,06:19:13,33.88,56.35,1274,133,5
14/12/2022,06:19:19,33.89,56.33,1220,124,5
14/12/2022,06:19:25,33.88,56.36,1220,124,5
14/12/2022,06:19:31,33.9,56.34,1204,122,5
14/12/2022,06:19:37,33.89,56.33,1168,117,5
14/12/2022,06:19:43,33.89,56.32,1188,120,5
14/12/2022,06:19:49,33.89,56.34,1220,124,5
14/12/2022,06:19:55,33.89,56.34,1168,117,5
14/12/2022,06:20:02,33.89,56.36,1188,120,5
14/12/2022,06:20:07,33.89,56.36,1235,127,5
14/12/2022,06:20:13,33.89,56.37,1188,120,5
14/12/2022,06:20:19,33.89,56.4,1168,117,5
14/12/2022,06:20:25,33.89,56.38,1159,115,5
14/12/2022,06:20:31,33.89,56.4,1181,118,5
14/12/2022,06:20:36,33.85,56.44,1181,118,5
14/12/2022,06:20:42,33.89,56.44,1181,118,5
14/12/2022,06:20:48,33.89,56.47,1181,118,5
14/12/2022,06:20:54,33.85,56.5,1181,118,5
14/12/2022,06:21:00,33.86,56.51,1159,115,5
14/12/2022,06:21:05,33.86,56.53,1159,115,5
14/12/2022,06:21:11,33.89,56.54,1147,113,5
14/12/2022,06:21:18,33.86,56.55,1131,111,5
14/12/2022,06:21:24,33.85,56.55,1131,111,5
14/12/2022,06:21:29,33.86,56.55,1131,111,5
14/12/2022,06:21:35,33.86,56.58,1131,111,5
14/12/2022,06:21:41,33.86,56.59,1159,115,5
14/12/2022,06:21:47,33.86,56.61,1147,113,6
14/12/2022,06:21:53,33.85,56.61,1131,111,5
14/12/2022,06:22:01,33.86,56.66,1147,113,5
14/12/2022,06:22:07,33.84,56.64,1198,121,5
14/12/2022,06:22:13,33.85,56.67,1147,113,5
14/12/2022,06:22:19,33.84,56.69,1159,115,5
14/12/2022,06:22:25,33.85,56.7,1147,113,5
14/12/2022,06:22:31,33.85,56.7,1181,118,5
14/12/2022,06:22:37,33.84,56.73,1198,121,5
14/12/2022,06:22:43,33.83,56.72,1147,113,5
14/12/2022,06:22:50,33.85,56.73,1147,113,6
14/12/2022,06:22:56,33.84,56.76,1181,118,6
14/12/2022,06:23:02,33.84,56.76,1147,113,6
14/12/2022,06:23:10,33.83,56.76,1147,113,5
14/12/2022,06:23:16,33.83,56.77,1159,115,5
14/12/2022,06:23:22,33.83,56.72,1156,115,5
14/12/2022,06:23:29,33.85,56.68,1178,118,5
14/12/2022,06:23:34,33.82,56.66,1195,121,5
14/12/2022,06:23:40,33.83,56.57,1242,128,5
14/12/2022,06:23:46,33.83,56.54,1207,122,5
14/12/2022,06:23:52,33.83,56.47,1242,128,6
14/12/2022,06:23:57,33.83,56.37,1262,131,6
14/12/2022,06:24:03,33.82,56.28,1262,131,6
14/12/2022,06:24:11,33.82,56.19,1330,141,6
14/12/2022,06:24:17,33.83,56.07,1313,139,6
14/12/2022,06:24:23,33.79,55.95,1291,135,7
14/12/2022,06:24:29,33.82,55.86,1372,148,7
14/12/2022,06:24:36,33.82,55.74,1330,141,6
14/12/2022,06:24:42,33.81,55.58,1330,141,6
14/12/2022,06:24:48,33.81,55.52,1345,143,6
14/12/2022,06:24:54,33.79,55.44,1453,160,6
14/12/2022,06:25:01,33.81,55.38,1408,153,6
14/12/2022,06:25:07,33.79,55.31,1425,156,6
14/12/2022,06:25:12,33.8,55.27,1425,156,6
14/12/2022,06:25:18,33.8,55.19,1453,160,6
14/12/2022,06:25:24,33.79,55.15,1453,160,6
14/12/2022,06:25:31,33.81,55.08,1453,160,7
14/12/2022,06:25:37,33.8,55,1453,160,7
14/12/2022,06:25:43,33.79,54.96,1453,160,7
14/12/2022,06:25:49,33.79,54.93,1453,160,7
14/12/2022,06:25:55,33.78,54.89,1496,169,6
14/12/2022,06:26:01,33.81,54.89,1453,160,6
14/12/2022,06:26:07,33.79,54.86,1453,160,6
14/12/2022,06:26:13,33.79,54.86,1425,156,6
14/12/2022,06:26:19,33.78,54.86,1425,156,6
14/12/2022,06:26:25,33.79,54.86,1404,152,6
14/12/2022,06:26:31,33.79,54.88,1404,152,6
14/12/2022,06:26:37,33.79,54.84,1420,155,6
14/12/2022,06:26:43,33.78,54.81,1367,147,6
14/12/2022,06:26:49,33.77,54.74,1367,147,6
14/12/2022,06:26:56,33.78,54.63,1341,143,6
14/12/2022,06:27:02,33.8,54.59,1324,140,6
14/12/2022,06:27:08,33.78,54.53,1310,138,6
14/12/2022,06:27:15,33.76,54.49,1288,135,7
14/12/2022,06:27:21,33.78,54.48,1274,133,7
14/12/2022,06:27:27,33.76,54.46,1259,130,7
14/12/2022,06:27:33,33.76,54.49,1274,133,7
14/12/2022,06:27:39,33.77,54.49,1259,130,7
14/12/2022,06:27:45,33.76,54.5,1259,130,7
14/12/2022,06:27:51,33.76,54.52,1274,133,6
14/12/2022,06:27:57,33.76,54.54,1259,130,6
14/12/2022,06:28:03,33.75,54.52,1238,127,6
14/12/2022,06:28:08,33.73,54.56,1238,127,6
14/12/2022,06:28:14,33.72,54.6,1238,127,6
14/12/2022,06:28:20,33.75,54.65,1310,138,6
14/12/2022,06:28:25,33.75,54.69,1259,130,6
14/12/2022,06:28:31,33.75,54.73,1324,140,6
14/12/2022,06:28:37,33.73,54.74,1259,130,6
14/12/2022,06:28:43,33.73,54.74,1259,130,6
14/12/2022,06:28:49,33.73,54.75,1259,130,6
14/12/2022,06:28:55,33.75,54.78,1238,127,6
14/12/2022,06:29:01,33.72,54.77,1238,127,6
14/12/2022,06:29:09,33.71,54.79,1288,135,6
14/12/2022,06:29:15,33.73,54.78,1238,127,6
14/12/2022,06:29:22,33.71,54.82,1212,123,6
14/12/2022,06:29:28,33.7,54.83,1198,121,6
14/12/2022,06:29:35,33.72,54.88,1252,129,6
14/12/2022,06:29:41,33.7,54.9,1198,121,6
14/12/2022,06:29:47,33.72,54.94,1212,123,6
14/12/2022,06:29:53,33.71,54.97,1231,126,6
14/12/2022,06:29:58,33.7,54.99,1231,126,6
14/12/2022,06:30:04,33.69,55,1252,129,6
14/12/2022,06:30:11,33.73,55.06,1252,129,6
14/12/2022,06:30:17,33.71,55.09,1266,131,6
14/12/2022,06:30:22,33.7,55.11,1252,129,6
14/12/2022,06:30:28,33.69,55.15,1231,126,6
14/12/2022,06:30:34,33.71,55.16,1198,121,6
14/12/2022,06:30:40,33.69,55.22,1184,119,6
14/12/2022,06:30:45,33.69,55.24,1168,117,6
14/12/2022,06:30:52,33.67,55.3,1168,117,6
14/12/2022,06:30:58,33.69,55.32,1168,117,6
14/12/2022,06:31:04,33.68,55.34,1212,123,6
14/12/2022,06:31:11,33.68,55.38,1147,113,6
14/12/2022,06:31:17,33.69,55.42,1147,113,6
14/12/2022,06:31:23,33.69,55.48,1118,109,6
14/12/2022,06:31:28,33.67,55.51,1118,109,6
14/12/2022,06:31:34,33.67,55.54,1134,111,6
14/12/2022,06:31:40,33.65,55.6,1071,102,6
14/12/2022,06:31:46,33.68,55.63,1071,102,6
14/12/2022,06:31:52,33.67,55.66,1060,100,6
14/12/2022,06:31:58,33.65,55.7,1060,100,6
14/12/2022,06:32:04,33.66,55.7,1071,102,6
14/12/2022,06:32:10,33.64,55.73,1047,98,6
14/12/2022,06:32:16,33.66,55.77,1071,102,6
14/12/2022,06:32:21,33.65,55.81,1032,96,6
14/12/2022,06:32:27,33.63,55.83,1032,96,6
14/12/2022,06:32:33,33.63,55.85,1032,96,6
14/12/2022,06:32:39,33.64,55.86,1032,96,6
14/12/2022,06:32:45,33.64,55.87,1071,102,6
14/12/2022,06:32:50,33.65,55.9,1032,96,7
14/12/2022,06:32:58,33.63,55.92,1047,98,6
14/12/2022,06:33:04,33.62,55.96,1032,96,6
14/12/2022,06:33:10,33.63,55.96,1047,98,6
14/12/2022,06:33:15,33.64,55.97,1019,94,6
14/12/2022,06:33:21,33.55,56.03,959,85,7
14/12/2022,06:33:29,33.55,56.14,918,78,7
14/12/2022,06:33:35,33.55,56.27,907,77,7
14/12/2022,06:33:41,33.56,56.33,897,75,7
14/12/2022,06:33:47,33.55,56.42,885,73,7
14/12/2022,06:33:53,33.53,56.48,874,72,7
14/12/2022,06:33:59,33.53,56.55,865,70,6
14/12/2022,06:34:05,33.52,56.55,865,70,7
14/12/2022,06:34:11,33.52,56.6,853,69,7
14/12/2022,06:34:17,33.52,56.62,853,69,7
14/12/2022,06:34:24,33.46,56.66,821,64,7
14/12/2022,06:34:32,33.39,56.73,780,57,6
14/12/2022,06:34:38,33.31,56.88,761,54,6
14/12/2022,06:34:44,33.24,57,752,53,6
14/12/2022,06:34:51,33.18,57.24,728,49,7
14/12/2022,06:34:57,33.11,57.37,708,46,7
14/12/2022,06:35:02,33.04,57.54,708,46,7
14/12/2022,06:35:08,32.92,57.73,699,45,7
14/12/2022,06:35:14,32.85,57.95,683,43,7
14/12/2022,06:35:20,32.75,58.19,657,39,7
14/12/2022,06:35:25,32.7,58.44,649,37,7
14/12/2022,06:35:32,32.67,58.69,649,37,7
14/12/2022,06:35:39,32.63,58.89,631,35,7
14/12/2022,06:35:45,32.65,59.03,638,36,7
14/12/2022,06:35:50,32.65,59.08,649,37,7
14/12/2022,06:35:57,32.64,59.11,674,41,7
14/12/2022,06:36:03,32.62,59.2,638,36,7
14/12/2022,06:36:09,32.57,59.29,624,34,7
14/12/2022,06:36:16,32.57,59.39,620,33,7
14/12/2022,06:36:22,32.52,59.5,611,32,7
14/12/2022,06:36:28,32.48,59.63,611,32,7
14/12/2022,06:36:33,32.42,59.78,624,34,7
14/12/2022,06:36:39,32.38,59.91,596,29,8
14/12/2022,06:36:45,32.39,60.02,602,30,8
14/12/2022,06:36:52,32.38,60.11,602,30,8
14/12/2022,06:36:59,32.35,60.21,596,29,7
14/12/2022,06:37:04,32.33,60.3,596,29,7
14/12/2022,06:37:12,32.27,60.37,581,27,8
14/12/2022,06:37:18,32.21,60.45,589,28,8
14/12/2022,06:37:23,32.2,60.55,575,26,8
14/12/2022,06:37:29,32.13,60.69,566,25,8
14/12/2022,06:37:35,32.08,60.84,566,25,8
14/12/2022,06:37:41,32.07,60.94,566,25,7
14/12/2022,06:37:46,32.05,61.08,575,26,8
14/12/2022,06:37:53,32.07,61.16,566,25,8
14/12/2022,06:37:59,32.05,61.22,566,25,7
14/12/2022,06:38:13,32,61.3,555,23,7
14/12/2022,06:38:19,31.98,61.49,555,23,7
14/12/2022,06:38:24,31.96,61.55,564,24,8
14/12/2022,06:38:31,31.92,61.63,552,23,8
14/12/2022,06:38:37,31.85,61.75,540,21,7
14/12/2022,06:38:43,31.9,61.83,566,25,7
14/12/2022,06:38:50,31.91,61.9,572,26,6
14/12/2022,06:38:56,31.9,61.95,540,21,6
14/12/2022,06:39:01,31.86,62,537,20,6
14/12/2022,06:39:07,31.8,62.08,537,20,7
14/12/2022,06:39:14,31.79,62.21,537,20,7
